"编号","日期","类型","热量/kcal","餐品描述","照片"
"7b914299","2015-12-05","晚餐","534","馄饨","upload/photo/2015-12-05/ba0275171c3568722b6ffb52d6320f4d.jpg"
"7b914299","2015-12-06","早餐","135","牛奶面包","upload/photo/2015-12-06/a8329f15bb213d7743493e1109291017.jpg"
"7b914299","2015-12-06","晚餐","256","炒菜","upload/photo/2015-12-06/71128ef38df1e6c462cf23d1e5d46955.jpg"
"7b914299","2015-12-07","早餐","451","牛奶面包","upload/photo/2015-12-07/91b3024fa146d48a9cd36ee630659832.jpg"
"7b914299","2015-12-07","晚餐","424","米饭炒菜","upload/photo/2015-12-07/c7f001bdb96950af283b99600343ffb1.jpg"
"7c83e52e","2015-12-01","早餐","0","全家 浓情巧克力面包","upload/photo/2015-12-01/e9cb1e62661eb6bc8da0358c15448f1e.jpg"
"7c83e52e","2015-12-01","午餐","0","二餐二楼肥牛砂锅","upload/photo/2015-12-01/ed2509ececca0194be4fe827efdcdb31.jpg"
"7c83e52e","2015-12-01","晚餐","0","全家的酸奶和寿司","upload/photo/2015-12-01/b3fd6cf706c8a88f5ec4133756e449a3.jpg"
"7c83e52e","2015-12-02","早餐","0","全家松之雪面包","upload/photo/2015-12-02/fb1bedd0e4d5d5cb728403164cc2d593.jpg"
"7c83e52e","2015-12-02","午餐","0","烤鱼外卖","upload/photo/2015-12-02/b2ee2cc3b61b9f79a3ac8d2249f3630e.jpg"
"7c83e52e","2015-12-02","晚餐","0","红豆薏米粥和奶黄包","upload/photo/2015-12-02/1e5cd8433d3c480faf18cba8a6a84d4d.jpg"
"7c83e52e","2015-12-03","早餐","366","萝卜丝饼","upload/photo/2015-12-03/22233fc4e76768a877681e3982748487.jpg"
"7c83e52e","2015-12-03","晚餐","353","8个饺子和绿豆汤","upload/photo/2015-12-03/0277f544c2a8ae2b724aa6705085fbab.jpg"
"7c83e52e","2015-12-04","早餐","512","好吧，其实我吃的是两个一餐肉包，但忘记拍照了(๑´ㅂ`๑)","upload/photo/2015-12-04/c9035c354d68ad0749d473e7eb48b345.jpg"
"7c83e52e","2015-12-04","午餐","176","二餐一楼","upload/photo/2015-12-04/b101088ec7e66405bfdeedf2d6ac6f77.jpg"
"7c83e52e","2015-12-04","晚餐","106","一餐麻辣烫13元，很好吃哟","upload/photo/2015-12-04/1c0346dca9314e889850b240aed20dc4.jpg"
"7c83e52e","2015-12-05","早餐","514","牛奶蛋奶星星","upload/photo/2015-12-05/696c2294031f2804a680e9ddc857aac7.jpg"
"7c83e52e","2015-12-05","午餐","233","一个奶黄包","upload/photo/2015-12-05/a174fd7adfff402939a1e148239362c4.jpg"
"7c83e52e","2015-12-05","晚餐","1363","麦当劳(๑•̀ㅂ•́)و✧","upload/photo/2015-12-05/b1cc2c43e5e455327f88f99a7c0b5ab0.jpg"
"7c83e52e","2015-12-06","早餐","387","二餐蛋夹馍和豆浆","upload/photo/2015-12-06/75b4fb5c82e8c18c86fcbd2f88048585.jpg"
"7c83e52e","2015-12-06","午餐","96","两片切片面包(又忘记拍照了)","upload/photo/2015-12-06/d3d7bb63b4ee24b970a061277eddaf21.jpg"
"7c83e52e","2015-12-06","晚餐","486","二餐二楼肥牛砂锅","upload/photo/2015-12-06/f3cc79900f8441628609937965eb5a3e.jpg"
"7c83e52e","2015-12-07","早餐","244","三片切片面包","upload/photo/2015-12-07/f222b4211b525f460acbd8d73e1a8ef4.jpg"
"7c83e52e","2015-12-07","午餐","106","10元钱的一餐麻辣烫","upload/photo/2015-12-07/1c49db02803459bc178933e2e82660b0.jpg"
"7c83e52e","2015-12-07","晚餐","462","一餐石锅拌饭(热狗鸡蛋)(好好吃⊙▽⊙)","upload/photo/2015-12-07/cd888b13ddf6859e82137d1a122291b3.jpg"
"7e901076","2015-12-01","早餐","200","肉包X2，豆浆","upload/photo/2015-12-01/f993c35174f9db2287e08dcb1db491bc.jpg"
"7e901076","2015-12-01","午餐","450","黑椒鸡排蛋包饭","upload/photo/2015-12-01/7e481084a2e91c3f9d56b85d3bf6764a.jpg"
"7e901076","2015-12-01","晚餐","500","肥牛砂锅","upload/photo/2015-12-01/18cfd59b12ca4988169dadd61c477e93.jpg"
"7e901076","2015-12-02","早餐","230","三角饼+豆浆","upload/photo/2015-12-02/333bf98df9c8c26ae807aefda161c20c.jpg"
"7e901076","2015-12-02","午餐","474","鸡翅肥牛双拼饭","upload/photo/2015-12-02/243886d3ff4b337b804494732f0e90ee.jpg"
"7e901076","2015-12-02","晚餐","500","肥牛砂锅","upload/photo/2015-12-02/7f45314a994e93977e8a209a4412a4b3.jpg"
"7e901076","2015-12-02","夜宵","140","小房子酸奶","upload/photo/2015-12-02/f14bf81e7a31105f1af30bbf4efabf24.jpg"
"7e901076","2015-12-03","早餐","230","三角饼+豆浆","upload/photo/2015-12-03/f66ee6f15f66d6b2e849efe4dd8fd928.jpg"
"7e901076","2015-12-03","午餐","460","鸡翅肥牛双拼饭","upload/photo/2015-12-03/a12dc4e2e4c69e2920a92980c87b3cf0.jpg"
"7e901076","2015-12-03","晚餐","500","肥牛砂锅","upload/photo/2015-12-03/37594939d24c399847203baf9230be2c.jpg"
"7e901076","2015-12-03","夜宵","144","酸奶","upload/photo/2015-12-03/6d32003a3bc728b080ba6a230ce29f86.jpg"
"7e901076","2015-12-04","早餐","366","煎饼果子+煎蛋+芝麻糊","upload/photo/2015-12-04/bfaa013146dbe581cdc11f998c011597.jpg"
"7e901076","2015-12-04","午餐","500","肥牛砂锅","upload/photo/2015-12-04/a1ecf557a4acd550afa7f32a6898862f.jpg"
"7e901076","2015-12-04","晚餐","500","肥牛砂锅","upload/photo/2015-12-04/455cf45743c4c8ae5357b245c3981274.jpg"
"7e901076","2015-12-04","夜宵","144","酸奶","upload/photo/2015-12-04/ccb95e5c5e244449b101d8f6bb007327.jpg"
"7e901076","2015-12-05","早餐","230","煎饼果子+煎蛋+芝麻糊","upload/photo/2015-12-05/71345008f227f6eeb79545e8ec795560.jpg"
"7e901076","2015-12-05","午餐","500","肥牛砂锅","upload/photo/2015-12-05/4c2780f4d272289c1b80b6f15c754ec9.jpg"
"7e901076","2015-12-05","晚餐","538","鸡排蛋包饭","upload/photo/2015-12-05/44dc35788b65eab9149fc0053046f133.jpg"
"7e901076","2015-12-05","夜宵","144","酸奶","upload/photo/2015-12-05/7cd9e305f9a32cded5973db0bd946ace.jpg"
"7e901076","2015-12-06","早餐","230","芝麻糊+煎饼果子+煎蛋","upload/photo/2015-12-06/264389d88c6d7b2f16519e12af081ae9.jpg"
"7e901076","2015-12-06","午餐","500","肥牛砂锅","upload/photo/2015-12-06/fe880fe3fba7d007334ad8e5e4d64950.jpg"
"7e901076","2015-12-06","晚餐","500","肥牛砂锅","upload/photo/2015-12-06/801e9dbdfb1a1948cb70ec3c40dd93e4.jpg"
"7e901076","2015-12-06","夜宵","144","酸奶","upload/photo/2015-12-06/d64bdbbbfd49c239db9b9d0d4357dadf.jpg"
"7e901076","2015-12-07","早餐","153","三角饼+豆浆","upload/photo/2015-12-07/ef3f651a2f66c3ac417339845a5cf1c4.jpg"
"7e901076","2015-12-07","午餐","500","牛肉砂锅","upload/photo/2015-12-07/8603b7d9d980bdb069458bb9cfac2329.jpg"
"7e901076","2015-12-07","晚餐","500","牛肉砂锅","upload/photo/2015-12-07/3df589b4f278cda039650d4c0ab5d9e0.jpg"
"7e901076","2015-12-07","夜宵","144","酸奶","upload/photo/2015-12-07/150371813527b7b0cd454a7421074b85.jpg"
"80f18d3a","2015-12-01","早餐","389","豆浆和手抓饼（加沙拉酱鸡蛋肠）","upload/photo/2015-12-01/4ca446cf663a25f32000993a65257eb7.jpeg"
"80f18d3a","2015-12-01","午餐","495","宜宾燃面和珍珠奶茶","upload/photo/2015-12-01/6aa1d9d28f365a729bf3f26204785ec7.jpeg"
"80f18d3a","2015-12-01","晚餐","523","酸菜鱼，米饭，果粒橙","upload/photo/2015-12-01/cb8a5a8c98432aa5f8c7349985083031.jpeg"
"80f18d3a","2015-12-02","早餐","373","豆浆和手抓饼加鸡蛋和肠","upload/photo/2015-12-02/a8752a778e0e3222341adf1b1517eb24.jpeg"
"80f18d3a","2015-12-02","午餐","632","培根金针菇饭","upload/photo/2015-12-02/3ed55ed74dd02132fbb9c1cd9d3a2bb5.jpeg"
"80f18d3a","2015-12-02","晚餐","385","红烧牛肉面","upload/photo/2015-12-02/79b65af0ae9839a760825a88f31c7b45.jpeg"
"80f18d3a","2015-12-03","早餐","264","南瓜粥和年糕","upload/photo/2015-12-03/d4df60cfad4d21a8a9d3c43c21f31a25.jpeg"
"80f18d3a","2015-12-03","午餐","681","培根金针菇饭","upload/photo/2015-12-03/89876c303618e4e918b724711594f36f.jpeg"
"80f18d3a","2015-12-03","晚餐","410","意大利肉酱面","upload/photo/2015-12-03/ecb3913570c2e1ff7999e603d90f3030.jpeg"
"80f18d3a","2015-12-04","早餐","311","豆浆和酱香饼","upload/photo/2015-12-04/551c0a1959b03fd26f4c46c29e7e2fe0.jpeg"
"80f18d3a","2015-12-04","午餐","424","鲜肉月饼两个","upload/photo/2015-12-04/cd43a60c6d99ad9b2a266fc7810f42f5.jpeg"
"80f18d3a","2015-12-04","晚餐","515","麻辣香锅加米饭","upload/photo/2015-12-04/11b64423ca9bcdd62be442fb7f15da13.jpeg"
"80f18d3a","2015-12-04","夜宵","621","大鸡排","upload/photo/2015-12-04/6e19385f8849b621abdc44e8e17d098c.jpeg"
"80f18d3a","2015-12-05","早餐","274","红枣豆奶，蛋糕","upload/photo/2015-12-05/445cc34f303381f2afd4e49c5424cef6.jpeg"
"80f18d3a","2015-12-05","午餐","494","鸡公煲和米饭","upload/photo/2015-12-05/0389409e7893d4c679e2f72126b48392.jpeg"
"80f18d3a","2015-12-05","晚餐","496","华夫饼和提拉米苏","upload/photo/2015-12-05/d7ecba80f546d9309f3ebdd02e83b54f.jpeg"
"80f18d3a","2015-12-05","下午茶","702","鸡排甘梅地瓜沙拉","upload/photo/2015-12-05/a51bf068c2e0ff24eadebddc5495555f.jpeg"
"80f18d3a","2015-12-06","早餐","395","豆奶和蛋糕","upload/photo/2015-12-06/9ccbbb073a6e03786b0a8f2f0574a69e.jpeg"
"80f18d3a","2015-12-06","午餐","512","蛋糕川菜（不是我一个人吃的","upload/photo/2015-12-06/b5fbf5e9652a2641d0cf373be5bf706c.jpeg"
"80f18d3a","2015-12-06","晚餐","585","辣子鸡米饭","upload/photo/2015-12-06/87981590781da5bf31129d4f7c271460.jpeg"
"80f18d3a","2015-12-06","夜宵","421","烤鱼聚餐","upload/photo/2015-12-06/3dd6bd02b98e9a9a67115e93df79caeb.jpeg"
"80f18d3a","2015-12-07","早餐","400","西米露和一个难吃的烤肉卷（不好意思忘记拍照了。。）","upload/photo/2015-12-07/9e15e3fc6606fc546650af8beec320b1.jpeg"
"80f18d3a","2015-12-07","午餐","528","鱼香肉丝盖浇饭","upload/photo/2015-12-07/cac54dbf5af0b3afce9d727240e1ef06.jpeg"
"80f18d3a","2015-12-07","晚餐","437","鸡公煲和米饭","upload/photo/2015-12-07/19106beebaf404114eabbf6e6cdec28f.jpeg"
"84050e5b","2015-12-01","早餐","482","牛奶，饼干，蛋黄派","upload/photo/2015-12-01/4bce4c0e4efcd362ac1cf06b7144b9ba.jpg"
"84050e5b","2015-12-01","午餐","548","青菜，鸭肉，3两饭，一碗汤","upload/photo/2015-12-01/ba825e27d5ba562ab590b2979c8ad564.jpg"
"84050e5b","2015-12-01","晚餐","445","鸡腿，粉条，蘑菇","upload/photo/2015-12-01/6ff8089e0659c71364e7d527e93e8aad.jpg"
"84050e5b","2015-12-02","早餐","98","燕麦粥，牛奶","upload/photo/2015-12-02/023bda55dc1c1f2b5c27f76f19dd81da.jpg"
"84050e5b","2015-12-02","午餐","416","西红柿炒鸡蛋，鸭肉，3两饭和汤","upload/photo/2015-12-02/9be7d20bebd6f9f97c001d2a3cada1a9.jpg"
"84050e5b","2015-12-02","晚餐","496","萝卜排骨汤，蘑菇，白菜肉末","upload/photo/2015-12-02/22a87bbc3ff07240ce25b1f9fd057411.jpg"
"84050e5b","2015-12-03","早餐","324","包子，豆浆，蝴蝶酥","upload/photo/2015-12-03/165b956128525540169fecaad95b8232.jpg"
"84050e5b","2015-12-03","午餐","518","鸡腿，豆芽，鸭肉","upload/photo/2015-12-03/4c4a8eba8fdecb7a0039a2a28b6463a9.jpg"
"84050e5b","2015-12-03","晚餐","468","西洋花菜，猪蹄","upload/photo/2015-12-03/01a75d5d4fbe47d701bbd645e11bc970.jpg"
"84050e5b","2015-12-04","早餐","98","燕麦粥，牛奶","upload/photo/2015-12-04/8edcb1c87274d97494e30bc3e3ea2630.jpg"
"84050e5b","2015-12-04","午餐","472","岐山臊子面","upload/photo/2015-12-04/a69db346dce5efddcb4fea0c142afa1c.jpg"
"84050e5b","2015-12-04","晚餐","443","韭菜鸡蛋，鸡排","upload/photo/2015-12-04/6e8473bacdd684e13ade7438d7ac7e43.jpg"
"84050e5b","2015-12-05","早餐","330","饼干和牛奶","upload/photo/2015-12-05/ce37030baeccf42c85b88f0a97a792e3.jpg"
"84050e5b","2015-12-05","午餐","495","拉面","upload/photo/2015-12-05/7f232a7e5d453f9447e119749fc195a5.jpg"
"84050e5b","2015-12-05","晚餐","558","鸡蛋煲，热狗，土豆红烧肉","upload/photo/2015-12-05/476fa07b208eac32d7d8932fa834633a.jpg"
"84050e5b","2015-12-06","早餐","160","牛奶，燕麦粥，饼干","upload/photo/2015-12-06/36891f97afaa971bb25558859f8ccbef.jpg"
"84050e5b","2015-12-06","午餐","610","鸡蛋肉饼，莴笋炒肉，豆腐","upload/photo/2015-12-06/4fbbbce8de2c5636040e9310a336fa6a.jpg"
"84050e5b","2015-12-06","晚餐","650","麻辣香锅","upload/photo/2015-12-06/c03f9095c2a3067e42787eebad8a6310.jpg"
"84050e5b","2015-12-07","早餐","215","肉夹馍，豆浆","upload/photo/2015-12-07/b63dccbfcbb8f557495d3c23a936aca0.jpg"
"84050e5b","2015-12-07","午餐","517","鸡块，汤，猪蹄","upload/photo/2015-12-07/3c3b648afecc40dd79001c6aa207d5b4.jpg"
"84050e5b","2015-12-07","晚餐","432","酸菜鱼，四季豆","upload/photo/2015-12-07/e7eeca0d220d2820fb7bc80a140af9cb.jpg"
"896d5a7b","2015-12-01","早餐","0","小面包","upload/photo/2015-12-01/f6ae53cedb2c24d05b5dc73de91d1608.jpg"
"896d5a7b","2015-12-01","午餐","0","酸菜鱼","upload/photo/2015-12-01/44fef36bcfd05baec446ed050adc9ee8.jpg"
"896d5a7b","2015-12-01","晚餐","0","黄焖鸡","upload/photo/2015-12-01/a9cc611a4c23676b279b759398840ef9.jpg"
"896d5a7b","2015-12-02","早餐","317","5个小面包","upload/photo/2015-12-02/93b0d84f4f690a763306758f095823d0.jpg"
"896d5a7b","2015-12-02","午餐","0","pizza","upload/photo/2015-12-02/91da19e460a5694dc84580bf888146e8.jpg"
"896d5a7b","2015-12-02","晚餐","0","芝士牛肉饭","upload/photo/2015-12-02/1b3f885860bf3eb1151b73d77814307c.jpg"
"896d5a7b","2015-12-03","早餐","0","5个面包","upload/photo/2015-12-03/24198f16be506c248a7b8346d511a44b.jpg"
"896d5a7b","2015-12-03","午餐","0","芝士肥牛饭","upload/photo/2015-12-03/5f1599e5c9be2005e1d724e481aecf0f.jpg"
"896d5a7b","2015-12-03","晚餐","0","炒饭","upload/photo/2015-12-03/ca98a8c8d8014e88a90453431cb1c7b5.jpg"
"896d5a7b","2015-12-04","早餐","312","面包","upload/photo/2015-12-04/a3151604b3a247f53963e9b037444502.jpg"
"896d5a7b","2015-12-04","午餐","374","炒饭","upload/photo/2015-12-04/8338285b9e5750abcb88d66b80b458ee.jpg"
"896d5a7b","2015-12-04","晚餐","294","黄焖鸡","upload/photo/2015-12-04/a78d23935f03dcdf34aaabe5bb86e897.jpg"
"896d5a7b","2015-12-05","早餐","317","面包","upload/photo/2015-12-05/e32d3e76941ad60fe3539d54ad4ad191.jpg"
"896d5a7b","2015-12-05","午餐","294","黄焖鸡","upload/photo/2015-12-05/be74ce5d95ed1f333e642dcb58edb9a8.jpg"
"896d5a7b","2015-12-05","晚餐","179","炒面","upload/photo/2015-12-05/5dc68060c3a29be318d8750c76d0d2a3.jpg"
"896d5a7b","2015-12-06","早餐","317","面包","upload/photo/2015-12-06/4a4b18d0e565cc2f7700f24044d074c6.jpg"
"896d5a7b","2015-12-06","午餐","217","酸汤肥牛","upload/photo/2015-12-06/2a54bbd6171827234ce31b4609cad663.jpg"
"896d5a7b","2015-12-06","晚餐","179","炒面","upload/photo/2015-12-06/10e00eb4a182a793d38e8218caec1a20.jpg"
"896d5a7b","2015-12-07","早餐","0","面包","upload/photo/2015-12-07/8617aed8e01224df30a383d4ef68f5b1.jpg"
"896d5a7b","2015-12-07","午餐","0","水饺","upload/photo/2015-12-07/d5b2f58cbd587a988c5e6ecc3350c943.jpg"
"896d5a7b","2015-12-07","晚餐","0","炒粉","upload/photo/2015-12-07/afddfa7515ac50fc646c08b17e50e66a.jpg"
"8d0f5c97","2015-12-01","早餐","361","一袋面包 一瓶牛奶","upload/photo/2015-12-01/99201262444e5dc4475ad08bd8ccadea.jpg"
"8d0f5c97","2015-12-01","午餐","334","快餐","upload/photo/2015-12-01/1b8ff8bfc822c5f263f132b02df66143.jpg"
"8d0f5c97","2015-12-01","晚餐","341","一碗汤圆 一把葡萄干","upload/photo/2015-12-01/80c9b79125b40bb88f3ef52f88ef5598.jpg"
"8d0f5c97","2015-12-02","早餐","554","半袋面包 一瓶牛奶","upload/photo/2015-12-02/4b1ff8222920c3c23f3bb04e4a4741e5.jpg"
"8d0f5c97","2015-12-02","午餐","310","麻辣香锅加一碗米饭","upload/photo/2015-12-02/43ab419d2fac39c1dae57fdf871ee669.jpg"
"8d0f5c97","2015-12-02","晚餐","351","粥 粽子 玉米","upload/photo/2015-12-02/25fa4445614c4a394a1498707fa06f12.jpg"
"8d0f5c97","2015-12-03","早餐","456","半袋面包 一瓶牛奶","upload/photo/2015-12-03/fad801356c5ee40f4f7948c371dcf90e.jpg"
"8d0f5c97","2015-12-03","午餐","616","石锅饭 菌菇和蛋","upload/photo/2015-12-03/b2f1ed6f48aebd419533c3c49b93f7da.jpg"
"8d0f5c97","2015-12-03","晚餐","166","玉米和粥","upload/photo/2015-12-03/2525d2453a914a7b20deb339fc438b63.jpg"
"8d0f5c97","2015-12-04","早餐","230","点心 粥","upload/photo/2015-12-04/b18b5de820a7c3233e915da47cdb25d5.jpg"
"8d0f5c97","2015-12-04","早餐","456","三个面包 一瓶牛奶","upload/photo/2015-12-04/0730a6098b580ff2e6d910cf1455ac1f.jpg"
"8d0f5c97","2015-12-04","午餐","536","麻辣香锅","upload/photo/2015-12-04/cc660f628759bc86c0270fa76686923e.jpg"
"8d0f5c97","2015-12-04","晚餐","154","草莓干 酸奶","upload/photo/2015-12-04/5e4dd86f635715b677aee106f23feebf.jpg"
"8d0f5c97","2015-12-05","早餐","0","粥 点心","upload/photo/2015-12-05/4b0e0045cef90a0cb1fcd5ee68c93df6.jpg"
"8d0f5c97","2015-12-05","午餐","258","玉米 麦片 点心","upload/photo/2015-12-05/7cba6cbc98d60bca8258925ba4e885dd.jpg"
"8d0f5c97","2015-12-05","晚餐","493","油豆腐炒肉 米饭","upload/photo/2015-12-05/d26a35adc86db0cb1a1126c9ad4ad0e3.jpg"
"8d0f5c97","2015-12-06","早餐","122","麦片粥","upload/photo/2015-12-06/622e73a4a39c96f30f67bd04835d1a25.jpg"
"8d0f5c97","2015-12-06","午餐","479","鱼香肉丝 米饭","upload/photo/2015-12-06/ea86c8101a7e8ef324d1150c9532caf1.jpg"
"8d0f5c97","2015-12-06","晚餐","362","虾肉卷 牛奶","upload/photo/2015-12-06/4beca1be5894d46ede514b1aecb840e6.jpg"
"8d0f5c97","2015-12-07","早餐","473","面包 牛奶","upload/photo/2015-12-07/fc3abde9fd5d5bb1754ced4c90194751.jpg"
"8d0f5c97","2015-12-07","午餐","680","上海快餐","upload/photo/2015-12-07/ff19dee49680a038aa1f15ea112fe479.jpg"
"8d0f5c97","2015-12-07","晚餐","60","水果","upload/photo/2015-12-07/dc51591dce5419267e23c4ed8c23613b.jpg"
"8d7b65a5","2015-12-01","早餐","437","华联的包子 一个菜 一个肉","upload/photo/2015-12-01/710e741e6cdf6d1f68e8c57d74c0722a.jpg"
"8d7b65a5","2015-12-01","午餐","1903","辣条一包 330ml椰奶 小林煎饼 三餐一两饭+玉米+一种炸的肉排。。","upload/photo/2015-12-01/3c472aeeea6d90a17311be015ad90fca.jpg"
"8d7b65a5","2015-12-01","晚餐","70","二餐的汤。。。","upload/photo/2015-12-01/9e6947a6f51603e2c0081e690c9181ef.jpg"
"8d7b65a5","2015-12-02","早餐","372","下院的肉粽和茶叶蛋","upload/photo/2015-12-02/2af48c84073badd6fa2a06ba5f11b93f.jpg"
"8d7b65a5","2015-12-02","午餐","592","三餐一两饭+肉+土豆丝","upload/photo/2015-12-02/f2d0b3e2149b4909004768cb197d020f.jpg"
"8d7b65a5","2015-12-02","晚餐","70","二餐的汤。。","upload/photo/2015-12-02/c07e281f90da76ee137ca8f4974bd522.jpg"
"8d7b65a5","2015-12-03","早餐","350","肉粽+旺仔牛奶","upload/photo/2015-12-03/af31b117cd323e234eaa90ce757ec73f.jpg"
"8d7b65a5","2015-12-03","午餐","1031","马可波罗餐厅。。 图为双人份","upload/photo/2015-12-03/48ad35a7a37d6ae060b5cd277e80c085.jpg"
"8d7b65a5","2015-12-03","晚餐","359","狮子头做成的神奇的汤。。","upload/photo/2015-12-03/de2310fc15e13dc4027708e320f93e4a.jpg"
"8d7b65a5","2015-12-04","早餐","0","没吃","upload/photo/2015-12-04/6e891545f9c63ba8d712eca5d33908d2.jpg"
"8d7b65a5","2015-12-04","午餐","400","烤肉饭","upload/photo/2015-12-04/ff7866832bd167adc1d4a79e24b881b8.jpg"
"8d7b65a5","2015-12-04","晚餐","0","没吃","upload/photo/2015-12-04/9209e939a4163e97b3b548a63924dc74.jpg"
"8d7b65a5","2015-12-05","早餐","0","没吃","upload/photo/2015-12-05/a24f1ef4096de560091fac50f2a29f30.jpg"
"8d7b65a5","2015-12-05","午餐","513","米饭地瓜芋头","upload/photo/2015-12-05/50bbe85543952fdef245567fcfaf0a49.png"
"8d7b65a5","2015-12-05","晚餐","0","没吃","upload/photo/2015-12-05/07b8c494e3f25bb4eac4c8d6de5ab6ad.jpg"
"8d7b65a5","2015-12-06","早餐","214","寿司","upload/photo/2015-12-06/0d82d5495c0123b162592d72db7a35cc.jpg"
"8d7b65a5","2015-12-06","午餐","950","一碗叉烧米线","upload/photo/2015-12-06/194fafa2c2ad23b8af611af3277d002e.png"
"8d7b65a5","2015-12-06","晚餐","837","鸡排扒饭","upload/photo/2015-12-06/78af4d4394c6f8837b1659c218843f58.jpg"
"8d7b65a5","2015-12-07","早餐","450","两个包子（肉包and菜包）","upload/photo/2015-12-07/302695e3bd52690bb9e525cf67bbde16.jpg"
"8d7b65a5","2015-12-07","午餐","655","米饭and肉and菜","upload/photo/2015-12-07/6d01c477b9a4d78c1dd72a968f0a21ff.jpg"
"8d7b65a5","2015-12-07","晚餐","0","没吃","upload/photo/2015-12-07/d8fb5704812f10f19485953c4fd136d7.jpg"
"9300ea3b","2015-12-01","早餐","190","黑芝麻饼，土豆饼，南瓜玉米糊","upload/photo/2015-12-01/0271b9430bc327021351e18bd618b633.jpg"
"9300ea3b","2015-12-01","午餐","382","燃面","upload/photo/2015-12-01/8caf07335b6377668af162e3ddc5983e.jpg"
"9300ea3b","2015-12-01","晚餐","207","笋片炒肉，青菜，红薯","upload/photo/2015-12-01/2e8c41728a77673cc2105b8881327bea.jpg"
"9300ea3b","2015-12-01","下午茶","572","摩卡咖啡250ML,黑芝麻糕","upload/photo/2015-12-01/a6f92ff28d624f80646a6e7c63e99ad0.jpg"
"9300ea3b","2015-12-02","早餐","703.5","牛奶，黑芝麻糕三个，油炸的青豆，瓜子仁，腰果","upload/photo/2015-12-02/2ac3c24a6f40343718236d018ac7d84a.jpg"
"9300ea3b","2015-12-02","午餐","249.6","青菜，干豆腐，牛肉","upload/photo/2015-12-02/1e2c48bfc8a44d49f5e193dee89b64c9.jpg"
"9300ea3b","2015-12-02","晚餐","720.6","30g油炸腰果，梨两个，黑芝麻糕两个，其实我是下午吃的，晚上就没好好吃","upload/photo/2015-12-02/624d59cce25c941eec788ec5a3bc76ec.jpg"
"9300ea3b","2015-12-03","早餐","612","油炸土豆丝鸡蛋饼，小米粥","upload/photo/2015-12-03/1972f3e2ce2706dedf3e4c670eb37a93.jpg"
"9300ea3b","2015-12-03","午餐","284","外卖蛋包饭，里面有香菇肉酱","upload/photo/2015-12-03/cd2d0c6f7edd3a6fe877de2653aa5c4c.png"
"9300ea3b","2015-12-03","晚餐","356","芹菜豆干，瓜片木耳，芋头炖鸡","upload/photo/2015-12-03/faba02088bd7cf95d28bcb70718cc6c6.jpg"
"9300ea3b","2015-12-03","夜宵","209.6","油炸腰果30g和梨","upload/photo/2015-12-03/729ddaabdeee2f354a0fbe7df075b0ab.jpg"
"9300ea3b","2015-12-04","早餐","229","两个素馅包子，一个蛋黄酥，一碗南瓜粥","upload/photo/2015-12-04/52f5db9c61c64d1efc5bb2019418c785.jpg"
"9300ea3b","2015-12-04","午餐","383","鸭肉，红薯，干豆腐炒蛋，烤麸","upload/photo/2015-12-04/6165667eaaab6e954d48976ebf4f7440.jpg"
"9300ea3b","2015-12-04","晚餐","420","包菜，南瓜小米粥，香蕉印度抛饼，炒杏鲍菇","upload/photo/2015-12-04/ceaa75070c06191501e30dd27145bbc4.jpg"
"9300ea3b","2015-12-04","下午茶","360","酸奶490g","upload/photo/2015-12-04/0cc3b3139b79f175b35fe1f35603d02b.jpg"
"9300ea3b","2015-12-05","早餐","269","八宝粥，饺子，鸡蛋饼","upload/photo/2015-12-05/7ae620d56f6cce163b575f7d827e4179.jpg"
"9300ea3b","2015-12-05","午餐","651","牛奶，蜂蜜，切片面包,巧克力","upload/photo/2015-12-05/5d27a96716356991c269da9256a97ca3.jpg"
"9300ea3b","2015-12-05","晚餐","700","炸鸡，奶茶，青豆","upload/photo/2015-12-05/d71bae8a6b255b786b1a9d002225b7f5.jpg"
"9300ea3b","2015-12-06","早餐","260","紫薯粥，煎饼，锅贴","upload/photo/2015-12-06/873ff6a2daf0a9aa2a016dce5b9fc3ee.jpg"
"9300ea3b","2015-12-06","午餐","273","咖喱鸡肉，青菜，西兰花，豆腐汤","upload/photo/2015-12-06/43e25e6a1807ee47fbeaac057c669ebe.jpg"
"9300ea3b","2015-12-06","晚餐","782","牛奶，面包，蜂蜜，腰果，牛肉干","upload/photo/2015-12-06/d15ea6a86f817b333c1e3d887da4bd43.jpg"
"9300ea3b","2015-12-06","下午茶","144","200g酸奶","upload/photo/2015-12-06/95a2db854109506fd70e87db4d509eda.jpg"
"9300ea3b","2015-12-07","早餐","159.4","面包牛奶","upload/photo/2015-12-07/c7df774b1ac9b2daa467c468852ed87e.jpg"
"9300ea3b","2015-12-07","午餐","246","黄豆猪蹄，西芹腐竹，青椒鸡架","upload/photo/2015-12-07/dc4576a76c7224fcf59f69bc847a9907.jpg"
"9300ea3b","2015-12-07","晚餐","270","黑椒牛柳饭，南瓜粥，酱饼（没拿手机拍，其实也拍不下）","upload/photo/2015-12-07/196da2481e6d1575bebca7f74eb9b2d9.jpg"
"9300ea3b","2015-12-07","课间餐","318","热可可，甜筒","upload/photo/2015-12-07/8b700baaa07e982d24df6bc205fed014.jpg"
